query_index,facts_file,task,baseline_refs,diverse_refs,changed_order,changed_reference_set,top1_preserved,baseline_top_similarity,diverse_top_similarity,baseline_mean_similarity,diverse_mean_similarity,baseline_unique_models,diverse_unique_models,baseline_has_duplicate_models,diverse_has_duplicate_models,baseline_intra_list_dissimilarity,diverse_intra_list_dissimilarity
664,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_1ac69b68a852.ttl,Fault detection,"98,166,167,20,175","98,211,209,42,166",True,True,True,0.527,0.527,0.5188,0.5142,4,5,1,0,0.3613736541236541,0.5441169210906053
665,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_1c32bb81c2ca.ttl,Health assessment,"31,38,239,213,221","31,213,239,221,104",True,True,True,0.5,0.5,0.5,0.5,5,5,0,0,0.5621461887290472,0.5927769588210243
666,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_1c6c15d7e92d.ttl,Health assessment,"31,38,104,227,7","31,213,193,104,221",True,True,True,0.525,0.525,0.5216000000000001,0.5144,5,5,0,0,0.5433933899685001,0.5800615447498526
667,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_1e7793c0fb87.ttl,Fault detection,"230,42,41,44,43","230,41,175,44,34",True,True,True,0.516,0.516,0.5136,0.5136,5,5,0,0,0.38838538654328125,0.45394030969030974
668,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_1ec7b79d0ea4.ttl,Health assessment,"31,38,239,213,221","31,213,239,221,104",True,True,True,0.707,0.707,0.707,0.707,5,5,0,0,0.5621461887290472,0.5927769588210243
669,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_1f540ba42fa5.ttl,Fault detection,"72,195,19,209,211","72,218,166,211,215",True,True,True,0.515,0.515,0.508,0.5044,5,5,0,0,0.4161424480445099,0.6168215422788594
670,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_1f562b8ac71c.ttl,Fault detection,"42,41,44,43,46","42,215,34,44,41",True,True,True,0.536,0.536,0.536,0.5334000000000001,5,5,0,0,0.2967919799498747,0.44770641639062686
671,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_20a6e0deb55f.ttl,Fault identification,"203,189,252,243,244","203,201,189,243,210",True,True,True,0.551,0.551,0.534,0.5268,4,5,1,0,0.4632673217256742,0.5800246043264912
672,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_20f6fbfd7894.ttl,Fault detection,"200,98,20,209,211","200,44,211,20,34",True,True,True,0.511,0.511,0.51,0.5095999999999999,5,5,0,0,0.4542222222222222,0.5380225943646997
673,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_21a2d846ad65.ttl,Health assessment,"31,38,104,213,221","31,213,104,193,221",True,True,True,0.59,0.59,0.5702,0.5544,5,5,0,0,0.5106008661321741,0.5800615447498526
674,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_21c271594507.ttl,Fault detection,"215,200,42,41,44","215,200,44,19,34",True,True,True,0.523,0.523,0.5172000000000001,0.5172000000000001,5,5,0,0,0.5436605937921728,0.5327483437615016
675,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_226be26d5d7e.ttl,Fault detection,"209,42,41,44,43","209,33,34,44,41",True,True,True,0.577,0.577,0.577,0.577,5,5,0,0,0.4394110275689223,0.4859203463203463
676,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_23254f5af84b.ttl,Remaining useful life estimation,"97,75,74,76,107","97,204,107,75,74",True,True,True,0.513,0.513,0.5102,0.5094,5,5,0,0,0.37082070930346794,0.5025898418312211
677,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_2458231486ca.ttl,Fault detection,"72,230,175,19,218","72,218,44,230,42",True,True,True,0.595,0.595,0.5892,0.587,5,5,0,0,0.4444149617320349,0.5723425355132672
678,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_2471590301df.ttl,Remaining useful life estimation,"234,232,233,15,14","234,122,249,128,16",True,True,True,0.689,0.689,0.689,0.689,4,5,1,0,0.3189603238866397,0.5494555202976256
679,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_27748de04611.ttl,Health assessment,"31,38,104,227,73","31,213,239,104,221",True,True,True,0.546,0.546,0.5316000000000001,0.5206000000000001,5,5,0,0,0.45733195455600073,0.5927769588210243
680,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_27fa84415142.ttl,Fault detection,"200,42,41,44,43","200,44,230,34,19",True,True,True,0.593,0.593,0.5890000000000001,0.5890000000000001,5,5,0,0,0.44875939849624064,0.4663034246455299
681,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_28071ee19862.ttl,Fault detection,"200,209,211,215,191","200,215,44,211,47",True,True,True,0.524,0.524,0.5192,0.5156,5,5,0,0,0.4855994312704839,0.5926060182507551
682,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_2813a9cf840c.ttl,Fault detection,"72,215,19,20,245","72,218,44,215,47",True,True,True,0.595,0.595,0.5875999999999999,0.5858,4,5,1,0,0.3303170731707317,0.5656843656984865
683,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_2828ec95580c.ttl,Remaining useful life estimation,"222,184,147,148,149","222,15,155,208,184",True,True,True,0.526,0.526,0.5236000000000001,0.5199999999999999,5,5,0,0,0.37434587066931646,0.5723600077789159
684,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_2942474080f1.ttl,Fault detection,"215,19,230,166,167","215,200,166,19,42",True,True,True,0.611,0.611,0.5972,0.5962,4,5,1,0,0.4408304195804195,0.5435661268556005
685,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_29d80fec6db0.ttl,Remaining useful life estimation,"222,184,108,8,178","222,204,184,256,237",True,True,True,0.594,0.594,0.593,0.5912,4,5,1,0,0.39908159300631374,0.5604304551021193
686,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_2a3e5109614f.ttl,Fault detection,"218,230,175,200,72","218,175,211,230,209",True,True,True,0.514,0.514,0.5105999999999999,0.5098,5,5,0,0,0.4451772842048838,0.5567884615384615
687,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_2a5ab19eec1b.ttl,Fault identification,"238,210,48,50,49","238,247,49,212,13",True,True,True,0.596,0.596,0.5936,0.5922,5,5,0,0,0.573300443416233,0.679337666398642
688,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_2a8937c2adda.ttl,Fault detection,"175,230,209,211,191","175,218,211,166,230",True,True,True,0.52,0.52,0.5151999999999999,0.5138,5,5,0,0,0.47872557997558,0.6053565878565879
689,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_2accaffeeb92.ttl,Fault detection,"42,41,44,43,46","42,218,34,44,215",True,True,True,0.663,0.663,0.663,0.6358,5,5,0,0,0.2967919799498747,0.5608550221708116
690,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_2ad5aaef592d.ttl,Remaining useful life estimation,"207,208,263,262,75","207,23,197,256,75",True,True,True,0.569,0.569,0.5553999999999999,0.5319999999999999,4,5,1,0,0.35802692130694896,0.59885478424015
691,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_2c2a8543208a.ttl,Fault detection,"98,200,166,167,20","98,211,200,230,42",True,True,True,0.523,0.523,0.5161999999999999,0.5146,4,5,1,0,0.42464167995746943,0.5278334618597776
692,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_2d84923922e7.ttl,Fault detection,"42,41,44,43,46","42,218,34,44,215",True,True,True,0.574,0.574,0.574,0.5504,5,5,0,0,0.2967919799498747,0.5608550221708116
693,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_2d985f627050.ttl,Fault detection,"166,167,98,215,245","166,200,215,98,211",True,True,True,0.567,0.567,0.5418,0.5302,4,5,1,0,0.4163150738150739,0.579624150703098
694,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_2e33d1a3d1d2.ttl,Remaining useful life estimation,"234,232,233,15,14","234,122,249,128,16",True,True,True,0.795,0.795,0.795,0.795,4,5,1,0,0.3189603238866397,0.5494555202976256
695,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_2eb6f4c9e7ab.ttl,Remaining useful life estimation,"207,208,169,35,37","207,120,30,169,36",True,True,True,0.609,0.609,0.6011999999999998,0.5984,5,5,0,0,0.4978543091546725,0.4585757575757576
696,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_2ed8c9d5e82d.ttl,Fault detection,"166,167,215,175,19","166,200,215,211,19",True,True,True,0.521,0.521,0.5176000000000001,0.516,4,5,1,0,0.45651098901098897,0.594012595591543
697,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_2f22d6ffad1b.ttl,Fault detection,"72,215,209,211,191","72,218,44,211,215",True,True,True,0.521,0.521,0.5156,0.5134000000000001,5,5,0,0,0.5327609071145656,0.6176366181244229
698,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_3033c6608984.ttl,Fault detection,"215,230,72,42,41","215,34,42,72,44",True,True,True,0.529,0.529,0.5214000000000001,0.5196000000000001,5,5,0,0,0.49571300436833166,0.49447069137537686
699,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_314b35330e8d.ttl,Fault detection,"230,42,41,44,43","230,41,200,34,44",True,True,True,0.598,0.598,0.5955999999999999,0.5948,5,5,0,0,0.38838538654328125,0.4852415917415918
700,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_316e4d8a3d18.ttl,Fault detection,"166,167,209,211,191","166,209,211,215,72",True,True,True,0.53,0.53,0.5258,0.5216000000000001,4,5,1,0,0.5462028527028526,0.6018443094845534
701,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_31dcee2cecfd.ttl,Fault detection,"98,42,41,44,43","98,42,44,72,34",True,True,True,0.523,0.523,0.5166000000000001,0.5166000000000001,5,5,0,0,0.30764828738512945,0.39237183127812136
702,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_320689a5feb9.ttl,Fault detection,"209,42,41,44,43","209,33,34,44,41",True,True,True,0.577,0.577,0.577,0.577,5,5,0,0,0.4394110275689223,0.4859203463203463
703,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_322713e7e2a7.ttl,Fault detection,"200,72,195,166,167","200,215,166,218,211",True,True,True,0.512,0.512,0.5076,0.5052000000000001,4,5,1,0,0.431687818994305,0.6198774544169281
704,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_328ad43df64b.ttl,Fault identification,"255,238,176,203,247","255,238,247,176,201",True,True,True,0.525,0.525,0.5147999999999999,0.5138,5,5,0,0,0.5921294011089093,0.6734927040172942
705,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_3291dab56c7e.ttl,Remaining useful life estimation,"234,232,233,15,14","234,122,249,128,16",True,True,True,0.667,0.667,0.667,0.667,4,5,1,0,0.3189603238866397,0.5494555202976256
706,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_32f8dfb4f37c.ttl,Remaining useful life estimation,"226,59,58,60,127","226,60,58,55,127",True,True,True,0.685,0.685,0.6160000000000001,0.6008000000000001,5,5,0,0,0.4646996887279301,0.5445944255700353
707,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_330c028d10b5.ttl,Health assessment,"239,7,153,154,177","239,104,7,31,221",True,True,True,0.512,0.512,0.512,0.5084,3,5,1,0,0.4840849673202615,0.5903500277562428
708,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_33dc516dd8de.ttl,Health assessment,"31,38,239,213,221","31,213,239,221,104",True,True,True,0.577,0.577,0.577,0.577,5,5,0,0,0.5621461887290472,0.5927769588210243
709,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_3411fc81c13b.ttl,Health assessment,"31,38,104,173,7","31,213,104,193,221",True,True,True,0.645,0.645,0.6260000000000001,0.6092,5,5,0,0,0.5456807442000949,0.5800615447498526
710,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_34364e5d4324.ttl,Fault detection,"166,167,98,218,245","166,218,245,34,33",True,True,True,0.598,0.598,0.596,0.5936,4,5,1,0,0.4793706293706294,0.5347039627039627
711,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_34e11e29a9e0.ttl,Fault detection,"195,175,215,245,218","195,215,166,218,20",True,True,True,0.521,0.521,0.5186,0.515,5,5,0,0,0.5192270684641819,0.579756756702633
712,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_34f4f204165a.ttl,Fault detection,"209,42,41,44,43","209,33,34,44,41",True,True,True,0.577,0.577,0.577,0.577,5,5,0,0,0.4394110275689223,0.4859203463203463
713,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_35bd4a298d1d.ttl,Remaining useful life estimation,"172,92,204,256,8","172,208,204,55,92",True,True,True,0.522,0.522,0.5168,0.5154,5,5,0,0,0.5522559444365935,0.5809525812807191
714,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_35fb99a9cf9a.ttl,Health assessment,"213,7,177,221,239","213,173,221,193,104",True,True,True,0.51,0.51,0.5076,0.5064,4,5,1,0,0.4964268301655168,0.6092518676874309
715,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_360b674b9ae4.ttl,Fault detection,"209,42,41,44,43","209,33,34,44,41",True,True,True,0.577,0.577,0.577,0.577,5,5,0,0,0.4394110275689223,0.4859203463203463
716,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_37902542e7d3.ttl,Fault detection,"98,200,230,19,72","98,211,245,200,42",True,True,True,0.513,0.513,0.5102,0.508,5,5,0,0,0.3484935897435897,0.5415761519182571
717,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_37d3b512f559.ttl,Fault detection,"209,42,41,44,43","209,33,34,44,41",True,True,True,0.707,0.707,0.707,0.707,5,5,0,0,0.4394110275689223,0.4859203463203463
718,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_38008a39d8ba.ttl,Fault detection,"166,167,19,230,215","166,215,19,34,33",True,True,True,0.614,0.614,0.6033999999999999,0.5978,4,5,1,0,0.44083041958041963,0.492127738927739
719,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_38cb47eaae78.ttl,Fault feature extraction,"190,70,235,32,17","190,70,229,198,235",True,True,True,0.598,0.598,0.586,0.5851999999999999,5,5,0,0,0.5479736918689249,0.605755152478044
720,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_394b36f37a87.ttl,Fault detection,"42,41,44,43,46","42,34,44,41,29",True,True,True,0.546,0.546,0.546,0.546,5,5,0,0,0.2967919799498747,0.352885623148781
721,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_399c85ed8b40.ttl,Health assessment,"213,31,38,104,188","213,227,221,193,104",True,True,True,0.504,0.504,0.504,0.5034,5,5,0,0,0.5442510197203322,0.603223926999382
722,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_39bf81af29ee.ttl,Remaining useful life estimation,"51,53,52,55,54","51,207,204,36,55",True,True,True,0.577,0.577,0.577,0.577,4,5,1,0,0.28709160571229536,0.541168684973563
723,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_3a42ffd44a80.ttl,Fault detection,"42,41,44,43,46","42,230,34,44,20",True,True,True,0.524,0.524,0.524,0.5184,5,5,0,0,0.2967919799498747,0.4613364880733301
724,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_3acd98748b79.ttl,Health assessment,"7,177,239,153,154","7,227,104,193,221",True,True,True,0.518,0.518,0.5138,0.5098,3,5,1,0,0.4840849673202615,0.6004300869695607
725,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_3b08c804a1da.ttl,Fault detection,"215,245,42,41,44","215,34,19,42,44",True,True,True,0.523,0.523,0.5178,0.5166000000000001,5,5,0,0,0.4525229419703104,0.49655333701386334
726,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_3d0e659cfff8.ttl,Fault detection,"166,167,98,209,42","166,209,34,33,44",True,True,True,0.501,0.501,0.5006,0.5002,4,5,1,0,0.4083466241360978,0.49570216450216453
727,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_3d4ae289478c.ttl,Fault detection,"195,166,167,20,230","195,44,20,34,230",True,True,True,0.542,0.542,0.5176000000000001,0.516,4,5,1,0,0.4699292288467546,0.47140787391302846
728,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_3dddf83495dd.ttl,Fault detection,"72,195,19,209,211","72,218,166,211,215",True,True,True,0.515,0.515,0.508,0.5044,5,5,0,0,0.4161424480445099,0.6168215422788594
729,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_3e28de484ec6.ttl,Remaining useful life estimation,"51,53,52,55,54","51,207,204,36,55",True,True,True,0.707,0.707,0.707,0.707,4,5,1,0,0.28709160571229536,0.541168684973563
730,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_3e472733607f.ttl,One step future state forecast,"106,10,131,132,135","106,132,135,10,134",True,True,True,0.598,0.598,0.5948,0.5948,5,5,0,0,0.3490736383442266,0.3655148148148148
731,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_3ee1f134ad86.ttl,Remaining useful life estimation,"256,197,207,208,263","256,197,222,208,169",True,True,True,0.522,0.522,0.5202,0.5188,5,5,0,0,0.45984503168253743,0.6020022287840114
732,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_3fabc092af26.ttl,Remaining useful life estimation,"172,169,155,59,58","172,208,60,155,59",True,True,True,0.515,0.515,0.5130000000000001,0.5116,5,5,0,0,0.3974751578306664,0.5914435639812414
733,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_3ff8ec2de53f.ttl,Fault detection,"72,20,19,166,167","72,218,166,211,230",True,True,True,0.521,0.521,0.5156000000000001,0.5105999999999999,3,5,1,0,0.37213150670467743,0.6071577880114465
734,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_403f3676d16a.ttl,Fault detection,"200,166,167,98,230","200,166,230,34,33",True,True,True,0.527,0.527,0.5226,0.5194000000000001,4,5,1,0,0.4395239643397538,0.4826223162802109
735,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_4060c2af021d.ttl,Fault detection,"42,41,44,43,46","42,200,34,19,44",True,True,True,0.524,0.524,0.524,0.5198,5,5,0,0,0.2967919799498747,0.48870972886762354
736,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_40ebb960239f.ttl,Fault detection,"200,166,167,20,42","200,166,20,34,33",True,True,True,0.547,0.547,0.526,0.5244000000000001,4,5,1,0,0.47027910685805424,0.48291578947368424
737,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_4131bb2becd4.ttl,Health assessment,"31,38,239,213,221","31,213,239,221,104",True,True,True,0.577,0.577,0.577,0.577,5,5,0,0,0.5621461887290472,0.5927769588210243
