lambda_relevance,query_index,task,baseline_refs,reranked_refs,changed_order,changed_reference_set,top1_preserved,baseline_top_similarity,diverse_top_similarity,baseline_mean_similarity,diverse_mean_similarity,baseline_unique_models,diverse_unique_models,baseline_has_duplicate_models,diverse_has_duplicate_models,baseline_intra_list_dissimilarity,diverse_intra_list_dissimilarity
0.5,1271,Fault identification,"252,243,244,201,202","252,210,212,216,243",True,True,True,0.534,0.534,0.5192,0.5156,4,5,1,0,0.3581264050901378,0.6026426963280622
0.5,1272,Fault detection,"72,230,215,166,167","72,218,44,230,42",True,True,True,0.527,0.527,0.5124000000000001,0.5112,4,5,1,0,0.469986791663621,0.5723425355132672
0.5,1273,Health assessment,"221,188,31,38,104","221,239,7,104,173",True,True,True,0.519,0.519,0.5134000000000001,0.511,5,5,0,0,0.4761469847406201,0.6130130829209777
0.5,1274,One step future state forecast,"10,106,131,132,135","10,134,132,106,135",True,True,True,0.588,0.588,0.5828,0.5828,5,5,0,0,0.3490736383442266,0.3655148148148148
0.5,1275,Fault detection,"72,175,218,20,230","72,218,42,211,230",True,True,True,0.52,0.52,0.5129999999999999,0.5102,5,5,0,0,0.4444149617320349,0.6092311532427066
0.5,1276,Fault identification,"243,244,255,216,201","243,247,216,176,13",True,True,True,0.512,0.512,0.5104,0.508,4,5,1,0,0.5072857953521888,0.683497557997558
0.5,1277,Remaining useful life estimation,"181,234,232,233,15","181,249,233,128,122",True,True,True,0.544,0.544,0.5351999999999999,0.5351999999999999,5,5,0,0,0.34178785425101216,0.5624635404635405
0.5,1278,One step future state forecast,"10,106,131,132,135","10,134,132,106,135",True,True,True,0.51,0.51,0.5065999999999999,0.5065999999999999,5,5,0,0,0.3490736383442266,0.3655148148148148
0.5,1279,Fault detection,"20,166,167,200,72","20,44,34,200,33",True,True,True,0.525,0.525,0.5170000000000001,0.5146000000000001,4,5,1,0,0.43520139734035757,0.48381148325358847
0.5,1280,Fault detection,"20,19,72,209,211","20,211,44,215,42",True,True,True,0.51,0.51,0.5076,0.506,4,5,1,0,0.41088492063492066,0.5826962438146649
0.5,1281,Fault detection,"166,167,98,230,42","166,230,34,33,44",True,True,True,0.536,0.536,0.5254000000000001,0.5196000000000001,4,5,1,0,0.36271492250439624,0.4277639693639694
0.5,1282,Fault identification,"196,243,244,252,201","196,201,210,243,189",True,True,True,0.52,0.52,0.5166000000000001,0.5142,4,5,1,0,0.4459049048512463,0.5828003663003662
0.5,1283,Fault detection,"166,167,98,19,200","166,218,200,19,47",True,True,True,0.512,0.512,0.5107999999999999,0.5085999999999999,4,5,1,0,0.42464167995746943,0.5586070625281152
0.5,1284,Remaining useful life estimation,"157,158,156,234,232","157,16,122,242,249",True,True,True,0.518,0.518,0.5176000000000001,0.5172,3,5,1,0,0.2937894736842105,0.5790520252694166
0.5,1285,Fault detection,"42,41,44,43,46","42,72,44,34,41",True,True,True,0.681,0.681,0.681,0.6666000000000001,5,5,0,0,0.2967919799498747,0.4193180845684055
0.5,1286,Fault detection,"230,195,42,41,44","230,41,195,34,44",True,True,True,0.51,0.51,0.5058,0.5058,5,5,0,0,0.5206490055431997,0.4903532755903889
0.5,1287,Fault detection,"209,42,41,44,43","209,33,34,44,41",True,True,True,0.509,0.509,0.509,0.509,5,5,0,0,0.4394110275689223,0.4859203463203463
0.5,1288,Fault feature extraction,"32,253,198,17,70","32,190,229,198,235",True,True,True,0.546,0.546,0.5308,0.5204000000000001,5,5,0,0,0.4459120955873182,0.5967863247863248
0.5,1289,Health assessment,"239,153,154,193,227","239,104,7,31,221",True,True,True,0.524,0.524,0.5236000000000001,0.5092000000000001,4,5,1,0,0.3726143790849673,0.5903500277562428
0.5,1290,Remaining useful life estimation,"147,148,149,237,8","147,15,208,242,149",True,True,True,0.511,0.511,0.5098,0.5082000000000001,5,5,0,0,0.3854179651552727,0.5754157601052311
0.5,1291,Fault detection,"19,20,245,175,230","19,44,34,230,33",True,True,True,0.597,0.597,0.5952,0.5831999999999999,4,5,1,0,0.2847142857142857,0.45906280386280385
0.5,1292,Health assessment,"221,73,188,227,31","221,239,7,104,227",True,True,True,0.546,0.546,0.5306000000000001,0.5196,5,5,0,0,0.40906977862520977,0.610850839706103
0.5,1293,Remaining useful life estimation,"22,21,24,23,26","22,263,147,92,149",True,True,True,0.521,0.521,0.521,0.5174000000000001,3,5,1,0,0.16684210526315785,0.4689275805793554
0.5,1294,Fault detection,"166,167,98,20,230","166,200,230,34,20",True,True,True,0.593,0.593,0.5913999999999999,0.5893999999999999,4,5,1,0,0.3815135975135976,0.4679393325972273
0.5,1295,Fault feature extraction,"70,32,253,198,190","70,190,229,198,235",True,True,True,0.52,0.52,0.5156000000000001,0.5109999999999999,5,5,0,0,0.5374717919296232,0.605755152478044
0.5,1296,Fault detection,"98,209,42,41,44","98,209,42,44,34",True,True,True,0.501,0.501,0.5002,0.5002,5,5,0,0,0.4307435254803676,0.4510146578567632
0.5,1297,Fault detection,"215,175,72,209,42","215,34,209,42,44",True,True,True,0.512,0.512,0.5107999999999999,0.5095999999999999,5,5,0,0,0.48314892884180427,0.5499869209737631
0.5,1298,Fault identification,"255,201,202,176,243","255,216,247,210,176",True,True,True,0.512,0.512,0.5094,0.5064,5,5,0,0,0.5111352094804696,0.680450584479273
0.5,1299,Fault feature extraction,"32,253,198,17,27","32,190,229,198,235",True,True,True,0.515,0.515,0.5122,0.5077999999999999,5,5,0,0,0.4506625258799172,0.5967863247863248
0.5,1300,Fault detection,"215,42,41,44,43","215,34,19,42,44",True,True,True,0.509,0.509,0.509,0.509,5,5,0,0,0.39560656448814346,0.49655333701386334
0.5,1301,Health modelling,"224,164,165,254,57","224,12,205,254,87",True,True,True,0.607,0.607,0.6016,0.5502,4,5,1,0,0.25199999999999995,0.5649331501831502
0.5,1302,Health assessment,"173,2,221,7,73","173,213,221,239,104",True,True,True,0.517,0.517,0.5136,0.5094000000000001,5,5,0,0,0.4306101364522418,0.621040567810612
0.5,1303,Remaining useful life estimation,"263,262,107,8,178","263,92,197,107,69",True,True,True,0.511,0.511,0.5092000000000001,0.5074,3,5,1,0,0.1744718309859155,0.5799928475412075
0.5,1304,Fault detection,"230,245,218,175,166","230,211,166,72,218",True,True,True,0.509,0.509,0.5064,0.5052,5,5,0,0,0.5200240592740594,0.6071577880114465
0.5,1305,Remaining useful life estimation,"107,108,204,223,181","107,223,172,222,8",True,True,True,0.532,0.532,0.524,0.518,4,5,1,0,0.42784084880636614,0.5546894523640518
0.5,1306,One step future state forecast,"106,10,131,132,135","106,132,135,10,134",True,True,True,0.508,0.508,0.5034000000000001,0.5034000000000001,5,5,0,0,0.3490736383442266,0.3655148148148148
0.5,1307,Health assessment,"188,221,31,38,227","188,227,104,193,38",True,True,True,0.579,0.579,0.5252000000000001,0.5238,5,5,0,0,0.46249821612884895,0.5954527733967389
0.5,1308,Health assessment,"31,38,239,213,221","31,213,239,221,104",True,True,True,0.707,0.707,0.707,0.707,5,5,0,0,0.5621461887290472,0.5927769588210243
0.5,1309,Fault detection,"72,230,215,166,167","72,218,44,230,42",True,True,True,0.527,0.527,0.5124000000000001,0.5112,4,5,1,0,0.469986791663621,0.5723425355132672
0.5,1310,Health assessment,"73,221,188,239,153","73,193,7,104,227",True,True,True,0.552,0.552,0.5216000000000001,0.5166000000000001,5,5,0,0,0.42093982837326493,0.5934131054131054
0.5,1311,Fault detection,"20,166,167,98,19","20,166,34,33,44",True,True,True,0.522,0.522,0.5206000000000001,0.5147999999999999,3,5,1,0,0.3391313131313131,0.43890909090909097
0.5,1312,Fault identification,"252,203,189,243,244","252,210,212,189,243",True,True,True,0.546,0.546,0.5192,0.5154,4,5,1,0,0.4632673217256742,0.5726891539354954
0.5,1313,Fault detection,"175,215,20,98,72","175,218,166,230,209",True,True,True,0.512,0.512,0.5071999999999999,0.5044000000000001,5,5,0,0,0.3496336177372762,0.5611332833832834
0.5,1314,Fault detection,"166,167,98,20,209","166,209,211,175,98",True,True,True,0.587,0.587,0.5578,0.5418,4,5,1,0,0.40155555555555555,0.5254049006549006
0.5,1315,Fault identification,"247,201,202,243,244","247,201,13,203,243",True,True,True,0.521,0.521,0.5194000000000001,0.5174000000000001,4,5,1,0,0.553387922705314,0.6666995000806322
0.5,1316,Remaining useful life estimation,"223,59,58,60,127","223,108,172,208,69",True,True,True,0.514,0.514,0.5132,0.51,5,5,0,0,0.3994259534541948,0.5865197698556951
0.5,1317,Fault detection,"166,200,72,98,209","166,218,200,245,211",True,True,True,0.522,0.522,0.5115999999999999,0.5094,5,5,0,0,0.43064416908864916,0.6047261860946072
0.5,1318,Fault detection,"72,175,218,20,230","72,218,42,211,230",True,True,True,0.52,0.52,0.5129999999999999,0.5102,5,5,0,0,0.4444149617320349,0.6092311532427066
0.5,1319,Fault feature extraction,"32,253,198,17,70","32,190,229,198,235",True,True,True,0.546,0.546,0.5308,0.5204000000000001,5,5,0,0,0.4459120955873182,0.5967863247863248
0.5,1320,Fault detection,"218,209,42,41,44","218,34,19,42,44",True,True,True,0.578,0.578,0.5771999999999999,0.5771999999999999,5,5,0,0,0.5477520724889147,0.5619777882935777
0.5,1321,Fault detection,"42,41,44,43,46","42,34,44,41,29",True,True,True,0.664,0.664,0.664,0.664,5,5,0,0,0.2967919799498747,0.352885623148781
0.5,1322,Remaining useful life estimation,"35,37,36,28,30","35,36,115,37,30",True,True,True,0.664,0.664,0.664,0.664,4,5,1,0,0.2680996168582376,0.29012887495646117
0.5,1323,Fault detection,"98,218,209,42,41","98,218,209,42,44",True,True,True,0.501,0.501,0.5004,0.5004,5,5,0,0,0.5261062913694493,0.5263485637169848
0.5,1324,Fault detection,"230,166,167,98,218","230,41,218,34,20",True,True,True,0.514,0.514,0.5134000000000001,0.5094,4,5,1,0,0.47389876789876795,0.5334317904317903
0.5,1325,Health assessment,"31,38,104,221,213","31,213,193,104,221",True,True,True,0.533,0.533,0.527,0.5216000000000001,5,5,0,0,0.5106008661321741,0.5800615447498526
0.5,1326,Fault identification,"243,244,210,48,50","243,176,216,212,13",True,True,True,0.518,0.518,0.5132,0.5108,4,5,1,0,0.4919929824561403,0.6211681929181928
0.5,1327,Remaining useful life estimation,"181,234,232,233,15","181,249,233,128,122",True,True,True,0.544,0.544,0.5351999999999999,0.5351999999999999,5,5,0,0,0.34178785425101216,0.5624635404635405
0.5,1328,Fault detection,"20,42,41,44,43","20,44,34,230,33",True,True,True,0.521,0.521,0.5178,0.5178,5,5,0,0,0.3828822055137845,0.45906280386280385
0.5,1329,Remaining useful life estimation,"75,74,76,157,158","75,15,242,157,74",True,True,True,0.583,0.583,0.5606,0.5481999999999999,4,5,1,0,0.3313601953601954,0.5563018527366353
0.5,1330,Remaining useful life estimation,"256,8,178,107,147","256,60,222,208,172",True,True,True,0.527,0.527,0.5194,0.517,4,5,1,0,0.4231699176615426,0.5999723654138098
0.5,1331,Fault feature extraction,"18,229,32,253,198","18,229,70,190,235",True,True,True,0.53,0.53,0.5258,0.5157999999999999,5,5,0,0,0.5450682168073472,0.599411467177837
0.5,1332,Fault detection,"72,230,215,166,167","72,218,44,230,42",True,True,True,0.527,0.527,0.5124000000000001,0.5112,4,5,1,0,0.469986791663621,0.5723425355132672
0.5,1333,Fault detection,"20,42,41,44,43","20,44,215,34,33",True,True,True,0.517,0.517,0.5146000000000001,0.5146000000000001,5,5,0,0,0.3828822055137845,0.49213228438228435
0.5,1334,Remaining useful life estimation,"92,157,158,156,204","92,204,184,69,157",True,True,True,0.559,0.559,0.5306,0.523,3,5,1,0,0.3877666295057599,0.5867080874822126
0.5,1335,Fault detection,"98,42,41,44,43","98,42,44,34,41",True,True,True,0.536,0.536,0.5344,0.5344,5,5,0,0,0.30764828738512945,0.35107389686337054
0.5,1336,Fault detection,"42,41,44,43,46","42,72,215,44,34",True,True,True,0.546,0.546,0.546,0.538,5,5,0,0,0.2967919799498747,0.49447069137537697
0.5,1337,Fault feature extraction,"231,18,17,190,32","231,190,229,198,235",True,True,True,0.533,0.533,0.5124,0.5092000000000001,4,5,1,0,0.5082912353347135,0.6022783882783883
0.5,1338,Remaining useful life estimation,"181,234,232,233,15","181,249,233,128,122",True,True,True,0.544,0.544,0.5351999999999999,0.5351999999999999,5,5,0,0,0.34178785425101216,0.5624635404635405
0.5,1339,Health assessment,"31,38,239,213,221","31,213,239,221,104",True,True,True,0.577,0.577,0.577,0.577,5,5,0,0,0.5621461887290472,0.5927769588210243
0.5,1340,Remaining useful life estimation,"35,37,36,28,30","35,36,115,37,30",True,True,True,0.515,0.515,0.515,0.515,4,5,1,0,0.2680996168582376,0.29012887495646117
0.5,1341,Fault detection,"72,195,19,215,166","72,215,44,46,42",True,True,True,0.527,0.527,0.515,0.509,5,5,0,0,0.4925037313913979,0.4723329606850147
0.5,1342,Fault feature extraction,"70,32,253,229,198","70,190,229,198,235",True,True,True,0.516,0.516,0.5152000000000001,0.5106,5,5,0,0,0.5104201421068891,0.605755152478044
0.5,1343,Remaining useful life estimation,"204,256,181,223,107","204,222,256,184,169",True,True,True,0.517,0.517,0.515,0.511,5,5,0,0,0.45649602122015914,0.561760504363203
0.5,1344,Fault detection,"195,215,166,167,98","195,215,166,218,20",True,True,True,0.52,0.52,0.5132000000000001,0.5119999999999999,4,5,1,0,0.49110039330657884,0.579756756702633
0.5,1345,Fault detection,"195,19,200,72,215","195,44,215,19,34",True,True,True,0.527,0.527,0.5194,0.5164,5,5,0,0,0.3884074602208312,0.5398423028861172
0.5,1346,Health assessment,"213,31,38,104,221","213,173,221,193,104",True,True,True,0.504,0.504,0.504,0.5034,5,5,0,0,0.5106008661321743,0.6092518676874309
0.5,1347,Fault detection,"215,19,72,245,218","215,200,44,218,211",True,True,True,0.598,0.598,0.5908,0.587,5,5,0,0,0.46719357336430506,0.620418674892359
0.5,1348,Fault identification,"203,189,238,255,13","203,50,247,210,216",True,True,True,0.521,0.521,0.5176000000000001,0.513,5,5,0,0,0.5099314872157432,0.6853603026676512
0.5,1349,Fault detection,"215,209,211,191,19","215,200,44,211,19",True,True,True,0.526,0.526,0.5156000000000001,0.5136,5,5,0,0,0.5412725885225884,0.597670699183857
0.5,1350,Remaining useful life estimation,"127,69,157,158,156","127,226,55,69,157",True,True,True,0.567,0.567,0.5561999999999999,0.5515999999999999,3,5,1,0,0.26573500329597893,0.51993281085964
0.5,1351,Fault detection,"218,166,167,98,209","218,34,166,209,33",True,True,True,0.506,0.506,0.5056,0.5048,4,5,1,0,0.5002264402264404,0.5931355311355311
0.5,1352,Fault detection,"215,166,167,72,209","215,200,166,218,211",True,True,True,0.518,0.518,0.5114,0.509,4,5,1,0,0.5281532918301212,0.6198774544169281
0.5,1353,One step future state forecast,"131,132,135,133,134","131,10,135,132,133",True,True,True,0.502,0.502,0.502,0.502,5,5,0,0,0.24191316526610646,0.32854030501089326
0.5,1354,Fault detection,"200,42,41,44,43","200,44,34,33,41",True,True,True,0.547,0.547,0.5286000000000001,0.5286000000000001,5,5,0,0,0.44875939849624064,0.4612727272727272
0.5,1355,Health assessment,"221,213,239,153,154","221,239,7,104,173",True,True,True,0.64,0.64,0.6055999999999999,0.5986,4,5,1,0,0.5267071805035912,0.6130130829209777
0.5,1356,Fault feature extraction,"32,253,198,17,235","32,190,198,229,235",True,True,True,0.664,0.664,0.6036,0.5716000000000001,5,5,0,0,0.4523768115942029,0.5967863247863249
0.5,1357,Remaining useful life estimation,"226,59,58,60,127","226,60,69,55,127",True,True,True,0.664,0.664,0.6038,0.5846,5,5,0,0,0.4646996887279301,0.575651336139141
0.5,1358,Remaining useful life estimation,"234,232,233,15,14","234,122,249,128,16",True,True,True,0.689,0.689,0.689,0.689,4,5,1,0,0.3189603238866397,0.5494555202976256
0.5,1359,Fault detection,"200,98,20,166,167","200,215,166,211,20",True,True,True,0.527,0.527,0.5182,0.5146,4,5,1,0,0.42464167995746943,0.594012595591543
0.5,1360,Remaining useful life estimation,"51,53,52,55,54","51,207,204,36,55",True,True,True,0.577,0.577,0.577,0.577,4,5,1,0,0.28709160571229536,0.541168684973563
0.5,1361,Fault identification,"252,203,189,243,244","252,210,212,189,243",True,True,True,0.546,0.546,0.5192,0.5154,4,5,1,0,0.4632673217256742,0.5726891539354954
0.5,1362,Remaining useful life estimation,"157,158,156,181,263","157,16,122,242,232",True,True,True,0.512,0.512,0.5118,0.5112000000000001,3,5,1,0,0.44423076923076915,0.5482300064542628
0.5,1363,Fault detection,"166,167,195,218,42","166,218,195,34,33",True,True,True,0.513,0.513,0.5118,0.5109999999999999,4,5,1,0,0.5557693509239902,0.5844061519236776
0.5,1364,Remaining useful life estimation,"234,232,233,15,14","234,122,249,128,16",True,True,True,0.621,0.621,0.621,0.621,4,5,1,0,0.3189603238866397,0.5494555202976256
0.5,1365,Fault detection,"200,209,211,191,20","200,44,218,245,211",True,True,True,0.512,0.512,0.5046000000000002,0.504,5,5,0,0,0.41734798534798523,0.6059416489942806
0.5,1366,Health assessment,"173,31,38,104,239","173,213,221,193,104",True,True,True,0.603,0.603,0.5898,0.5875999999999999,5,5,0,0,0.5417539931027642,0.6092518676874309
0.5,1367,Fault detection,"98,42,41,44,43","98,42,44,72,166",True,True,True,0.523,0.523,0.5166000000000001,0.5147999999999999,5,5,0,0,0.30764828738512945,0.394388921305481
0.5,1368,Fault detection,"98,42,41,44,43","98,42,44,72,166",True,True,True,0.523,0.523,0.5166000000000001,0.5147999999999999,5,5,0,0,0.30764828738512945,0.394388921305481
0.5,1369,Fault detection,"175,209,211,191,72","175,218,211,44,230",True,True,True,0.52,0.52,0.5132,0.509,5,5,0,0,0.4234239926739926,0.6046794871794872
0.5,1370,Fault detection,"42,41,44,43,46","42,215,34,44,166",True,True,True,0.536,0.536,0.536,0.5316000000000001,5,5,0,0,0.2967919799498747,0.45779612930928726
0.5,1371,Fault detection,"42,41,44,43,46","42,34,44,41,98",True,True,True,0.546,0.546,0.546,0.544,5,5,0,0,0.2967919799498747,0.35107389686337054
0.5,1372,One step future state forecast,"131,132,106,10,135","131,10,135,132,133",True,True,True,0.707,0.707,0.707,0.707,5,5,0,0,0.34907363834422656,0.32854030501089326
0.5,1373,Fault feature extraction,"32,253,198,17,70","32,190,229,198,235",True,True,True,0.546,0.546,0.5308,0.5204000000000001,5,5,0,0,0.4459120955873182,0.5967863247863248
0.5,1374,Health assessment,"221,2,7,177,213","221,239,7,104,227",True,True,True,0.513,0.513,0.5114,0.5094000000000001,4,5,1,0,0.47131826956359674,0.610850839706103
0.5,1375,Fault detection,"230,195,42,41,44","230,41,195,34,44",True,True,True,0.544,0.544,0.5212,0.5212,5,5,0,0,0.5206490055431997,0.4903532755903889
0.5,1376,Health assessment,"227,173,73,188,7","227,213,221,193,104",True,True,True,0.51,0.51,0.5088,0.505,5,5,0,0,0.5348232160732161,0.603223926999382
0.5,1377,Fault identification,"210,201,202,203,48","210,48,247,212,243",True,True,True,0.5,0.5,0.5,0.5,5,5,0,0,0.5280894698410694,0.6597099496709253
0.5,1378,Fault feature extraction,"32,253,198,17,235","32,190,198,229,235",True,True,True,0.664,0.664,0.6036,0.5716000000000001,5,5,0,0,0.4523768115942029,0.5967863247863249
0.5,1379,One step future state forecast,"131,132,135,133,134","131,10,135,132,133",True,True,True,0.601,0.601,0.601,0.5818,5,5,0,0,0.24191316526610646,0.32854030501089326
0.5,1380,Fault detection,"209,211,191,230,20","209,166,211,215,42",True,True,True,0.518,0.518,0.5172000000000001,0.5134000000000001,5,5,0,0,0.4867765567765566,0.612221857090278
0.5,1381,Fault detection,"209,42,41,44,43","209,33,34,44,41",True,True,True,0.577,0.577,0.577,0.577,5,5,0,0,0.4394110275689223,0.4859203463203463
0.5,1382,Health assessment,"73,221,213,188,2","73,193,213,104,227",True,True,True,0.543,0.543,0.5262,0.5182,5,5,0,0,0.34854670329670334,0.5958116462976275
0.5,1383,Health assessment,"73,173,7,177,221","73,7,239,104,173",True,True,True,0.527,0.527,0.5156000000000001,0.513,4,5,1,0,0.48357309941520465,0.5961481481481481
0.5,1384,Health assessment,"239,153,154,193,73","239,104,7,31,153",True,True,True,0.533,0.533,0.5298,0.5174,4,5,1,0,0.3899738562091503,0.5888744834176625
0.5,1385,Remaining useful life estimation,"59,58,60,226,256","59,181,226,256,234",True,True,True,0.688,0.688,0.669,0.6298,5,5,0,0,0.5075457504507568,0.4774276503223872
