query_index,facts_file,raw_parse_expected_to_fail_due_rdfstar,rdfstar_reification_blocks_removed,triples_after_cleanup,invalid_typed_literals,opmad_canonical_uri_occurrences,opmad_seed_uri_occurrences
730,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_3e472733607f.ttl,True,264,279,0,20,9
731,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_3ee1f134ad86.ttl,True,163,177,0,0,82
732,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_3fabc092af26.ttl,True,236,253,0,62,42
733,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_3ff8ec2de53f.ttl,True,221,235,0,42,43
734,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_403f3676d16a.ttl,True,170,185,0,0,68
735,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_4060c2af021d.ttl,True,162,178,0,50,19
736,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_40ebb960239f.ttl,True,143,158,0,0,69
737,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_4131bb2becd4.ttl,True,184,201,0,53,0
738,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_416cc3264b07.ttl,True,155,172,0,0,44
739,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_427c2c6eadad.ttl,True,147,163,0,32,15
740,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_4377d4032cde.ttl,True,141,156,1,0,68
741,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_43bc51ac738d.ttl,True,207,222,0,37,16
742,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_44eed7eba562.ttl,True,142,157,0,0,75
743,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_455e01077095.ttl,True,170,185,0,38,12
744,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_46ba57ba8a25.ttl,True,150,166,1,0,67
745,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_4774d48830bd.ttl,True,128,143,0,0,53
746,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_480b9e05ea3f.ttl,True,191,208,0,50,23
747,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_4818c2526caa.ttl,True,193,209,0,0,41
748,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_483c0c762f6e.ttl,True,178,195,0,55,31
749,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_4847f1f56c7d.ttl,True,169,184,0,0,0
750,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_4856d70456dc.ttl,True,167,184,0,51,9
751,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_487c20806b87.ttl,True,151,168,0,50,32
752,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_48e7431f374c.ttl,True,94,110,0,17,21
753,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_4960be284298.ttl,True,147,162,0,0,0
754,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_498b8d9f5608.ttl,True,160,178,0,64,10
755,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_498d5e8d4af6.ttl,True,166,182,0,36,28
756,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_49909df6aca0.ttl,True,146,161,0,18,46
757,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_499b69023fe2.ttl,True,164,181,0,48,40
758,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_49df6834a2ce.ttl,True,187,203,0,36,31
759,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_4a192e8a6c8e.ttl,True,180,195,0,35,67
760,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_4a6614d318ab.ttl,True,212,229,0,59,14
761,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_4ac5feae0fc6.ttl,True,191,206,0,61,33
762,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_4b32763b0987.ttl,True,136,151,0,0,40
763,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_4b8fb8b45222.ttl,True,88,103,0,0,0
764,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_4bafdce385c3.ttl,True,223,238,0,0,141
765,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_4c050a46c9ce.ttl,True,179,194,0,29,59
766,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_4dc413125288.ttl,True,182,199,0,57,7
767,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_4def50cc615e.ttl,True,185,200,0,0,53
768,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_4e2cc45c075b.ttl,True,136,152,0,48,29
769,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_4e8bad82e6fd.ttl,True,170,185,0,23,21
770,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_4ebf9281a20a.ttl,True,133,147,0,42,9
771,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_4f1313eb578a.ttl,True,142,158,0,25,27
772,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_4f5ab1227bfb.ttl,True,148,164,0,32,52
773,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_504fbaca2c8b.ttl,True,147,163,0,0,55
774,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_50ff19bade95.ttl,True,133,150,0,48,13
775,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_516ccb2828d2.ttl,True,115,132,0,54,17
776,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_51b9d790243c.ttl,True,190,200,0,0,65
777,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_51ef3d10cb97.ttl,True,137,153,0,20,28
778,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_524da8e615b8.ttl,True,185,202,0,55,10
779,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_52a07a59d415.ttl,True,190,207,0,52,22
780,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_52fe2e63db11.ttl,True,219,235,0,0,63
781,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_5322da858b7c.ttl,True,100,115,0,0,48
782,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_5379aad386cd.ttl,True,209,224,0,0,97
783,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_53bb4ce274f9.ttl,True,119,134,0,31,38
784,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_542330ad6d18.ttl,True,171,187,0,0,57
785,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_547cc2d59dec.ttl,True,109,125,0,22,12
786,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_54a25529aea1.ttl,True,137,154,0,44,30
787,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_54d3b210fcab.ttl,True,155,172,0,55,20
788,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_550d81f1c9db.ttl,True,156,172,0,0,39
789,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_555dd9093fef.ttl,True,152,167,0,0,65
790,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_5569e0774d6c.ttl,True,149,164,0,24,22
791,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_5592d95ac0f0.ttl,True,87,102,0,0,43
792,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_56120865c1c4.ttl,True,182,198,0,0,39
793,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_56cf580069c2.ttl,True,204,220,0,20,30
794,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_56e4062bde20.ttl,True,185,200,0,31,20
795,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_56fda288cb57.ttl,True,183,199,0,20,25
796,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_5709a498342e.ttl,True,145,160,0,0,67
797,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_57c8ca890a95.ttl,True,204,220,0,0,67
798,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_59465130ff38.ttl,True,157,172,0,0,43
799,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_595b556991d8.ttl,True,237,252,0,0,75
800,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_5a029f9b9de0.ttl,True,157,172,0,0,52
801,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_5b6b172d2f15.ttl,True,146,161,0,0,37
802,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_5b8b1125e2e5.ttl,True,119,134,0,0,24
803,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_5cde14efa906.ttl,True,136,151,0,0,44
804,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_5d51a0b3cf4a.ttl,True,207,222,0,51,2
805,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_5e72cd525264.ttl,True,94,111,0,48,8
806,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_5f26ee0524c5.ttl,True,224,241,0,0,57
807,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_5f4caee5286d.ttl,True,171,183,0,34,14
808,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_6076eabdecc6.ttl,True,169,185,0,0,0
809,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_60ad7a949795.ttl,True,134,151,0,48,14
810,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_6148cd04d138.ttl,True,135,151,0,25,40
811,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_614bfb90048b.ttl,True,122,140,0,6,15
812,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_616b4aa1e5c4.ttl,True,101,116,0,0,65
813,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_62404ee7380d.ttl,True,157,173,0,45,0
814,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_6328c37d8c38.ttl,True,190,205,0,0,38
815,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_6347797044fd.ttl,True,208,227,0,64,0
816,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_6394f8527d9a.ttl,True,113,129,0,0,65
817,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_63ed91cb9eb9.ttl,True,199,215,0,38,30
818,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_6472c99dc63a.ttl,True,159,176,0,66,24
819,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_64825e9ef94b.ttl,True,154,169,0,0,81
820,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_64ae74cefb26.ttl,True,135,151,0,32,12
821,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_64d1c611c009.ttl,True,181,197,0,31,9
822,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_64d436510543.ttl,True,104,121,0,17,8
823,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_657a81fd8dcb.ttl,True,228,243,0,20,34
824,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_65b89379753f.ttl,True,270,286,0,51,32
825,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_68102015fd41.ttl,True,215,231,0,0,79
826,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_681179efc95d.ttl,True,208,227,0,58,7
827,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_6849f7ba47df.ttl,True,183,201,0,53,16
828,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_68b711ea6ca7.ttl,True,197,213,0,39,56
829,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_6910e322bb9c.ttl,True,149,167,0,21,0
830,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_69957badf548.ttl,True,117,133,0,26,36
831,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_69a4cad7124b.ttl,True,145,162,0,41,24
832,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_69a7f3c63dc9.ttl,True,150,166,0,0,57
833,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_69ecad25d3d6.ttl,True,234,253,0,63,0
834,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_6a0d3357b87d.ttl,True,137,154,0,31,14
835,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_6a1d05b721c3.ttl,True,148,163,0,0,67
836,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_6a86c844c7f6.ttl,True,125,142,0,0,35
837,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_6aea3acabd6f.ttl,True,69,84,0,1,52
838,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_6b72ada07f6f.ttl,True,237,252,0,0,32
839,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_6d5d47efb24e.ttl,True,153,170,0,0,44
840,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_6e4d55571d9a.ttl,True,151,166,0,23,34
841,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_6e8a6c4c2a74.ttl,True,116,133,0,46,19
842,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_6fc5bb24b3e5.ttl,True,250,265,0,90,16
843,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_7061c33edf18.ttl,True,107,122,0,0,44
844,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_706d6bd20b9d.ttl,True,182,198,0,32,11
845,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_71c5769fa644.ttl,True,164,180,0,32,61
846,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_733c7b5e8831.ttl,True,199,214,0,0,64
847,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_738e1930ab30.ttl,True,113,128,0,0,60
848,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_73c284bfc8ab.ttl,True,114,131,0,86,23
849,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_73c54a5c4d5f.ttl,True,220,237,0,44,1
850,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_7405b3e5813c.ttl,True,144,161,0,25,37
851,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_7504d81f814b.ttl,True,160,174,0,31,32
852,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_75385b6d0f0d.ttl,True,167,184,0,61,5
853,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_75bd7cd1fa1e.ttl,True,134,149,0,13,55
854,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_762d69194fa1.ttl,True,165,183,0,42,29
855,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_763e0340d574.ttl,True,188,205,0,22,17
856,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_7656df6082f0.ttl,True,156,172,0,0,74
857,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_769fe1d43616.ttl,True,171,186,0,0,114
858,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_772a9799b691.ttl,True,130,146,0,33,50
859,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_7765cf2bc3b6.ttl,True,213,229,0,0,40
860,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_7770841c9f5e.ttl,True,203,218,0,43,18
861,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_782a4c403490.ttl,True,122,137,0,0,75
862,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_78f523a95034.ttl,True,272,291,0,79,28
863,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_7999991e5dda.ttl,True,114,129,0,37,3
864,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_7a185cb42ae6.ttl,True,145,162,0,36,11
865,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_7a267fff1eca.ttl,True,162,177,0,0,84
866,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_7bbb2c9051f1.ttl,True,123,138,0,0,70
867,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_7c6b6ba92bde.ttl,True,184,199,0,15,34
868,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_7ca1103c5775.ttl,True,119,136,0,78,2
869,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_7cdadd5c13a1.ttl,True,156,173,0,52,18
870,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_7dada0ae49fa.ttl,True,177,193,0,0,64
871,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_7deb509fc064.ttl,True,136,151,0,0,66
872,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_7e3d97d3e0c5.ttl,True,182,198,0,45,43
873,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_7e477a998e8e.ttl,True,147,164,0,38,7
874,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_7ea70d27e9af.ttl,True,128,144,1,35,14
875,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_7ec43972336f.ttl,True,155,173,0,63,0
876,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_7ed377e25cf3.ttl,True,130,145,0,0,33
877,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_7ff57c0395ff.ttl,True,155,173,0,48,8
878,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_8238cf65c01b.ttl,True,242,257,0,0,54
879,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_827f8b267ef1.ttl,True,159,174,0,33,22
880,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_82e5a75a103f.ttl,True,263,278,0,0,103
881,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_82fd1fe5b2a5.ttl,True,164,181,0,37,10
882,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_83356f554da2.ttl,True,125,140,0,12,60
883,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_842e98fc7ec5.ttl,True,152,167,0,0,48
884,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_84ea853b0177.ttl,True,228,243,0,0,66
885,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_84fae1bf66b6.ttl,True,117,132,0,0,27
886,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_8556da6b4306.ttl,True,129,146,0,47,3
887,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_8579d69b59e0.ttl,True,143,161,0,59,30
888,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_859d81e681ce.ttl,True,164,180,0,44,2
889,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_867f2515f34e.ttl,True,177,194,0,0,67
890,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_875ccca88ff4.ttl,True,165,181,0,20,43
