corpus_id,source_title,pdf_file,pdf_sha256,duplicate_sha256_count,final_extraction_run,actual_model,chunks,retry_run_count,sanitization,run_notes,facts_file,facts_sha256,query_index,extracted_title,extracted_task,extracted_case_count,matched_graph_literal,linkage_method,title_match_score,linkage_confidence
paper-0783,Comparative Evaluation of YOLO- and Transformer-Based Models for Photovoltaic Fault Detection Using Thermal Imagery,extraction_papers/paper-0783_comparative_evaluation_of_yolo_and_transformer_based_models_for_photovoltaic_fault_detection.pdf,beb8f6ab2e10a0e3f7f97ec29f8737955eb359c4accd060a1f00cf1c4e049802,1,run_500_20260710_185042,gpt-5-mini,3,0,false,direct_with_internal_retries,extraction_papers/ontocast_runs/run_500_20260710_185042/output/facts_9111fec121ac.ttl,1648cc9866b7199bb5ce017480d94b3c2b42ac7010c1da1ba43e6298d3dec485,395,Factsarticle1_90,Fault detection,1,Comparative Evaluation of YOLO- and Transformer-Based Models for Photovoltaic Fault Detection Using Thermal Imagery,historical_final_coverage_manifest,1.000000,exact_or_near_exact
paper-0789,Remaining Useful Life Prediction of Electronic Power Components Based on a Hybrid Model Combining Bidirectional Long Short-Term Memory Networks and Gaussian Process Regression,extraction_papers/paper-0789_remaining_useful_life_prediction_of_electronic_power_components_based_on_a_hybrid_model_comb.pdf,3fe50b7a924ca951759a6e7bd69a4123f763abc3eeba21eb42a780bc75983b86,1,run_500_20260710_185042,gpt-5-mini,3,0,false,direct_with_internal_retries,extraction_papers/ontocast_runs/run_500_20260710_185042/output/facts_804c201052fc.ttl,f4ea29d2c5c27c6fa9bd191cbe710fd323de265d909b978403d1285079ee5f59,360,Factsarticle1_91,Remaining useful life estimation,1,Remaining Useful Life Prediction of Electronic Power Components Based on a Hybrid Model Combining Bidirectional Long Short-Term Memory Networks and Gaussian Process Regression,historical_final_coverage_manifest,1.000000,exact_or_near_exact
paper-0790,Design and Simulation-Based Validation of an Embedded Acquisition Architecture for In Situ PCB Integrity Monitoring in Biomedical Devices,extraction_papers/paper-0790_design_and_simulation_based_validation_of_an_embedded_acquisition_architecture_for_in_situ_p.pdf,09286cb9aa0d56cfad55859f38b3faf5b2784f3e6abf4bff037a6112bcb2f20f,1,run_500_20260710_185042,gpt-5-mini,3,0,false,direct_with_internal_retries,extraction_papers/ontocast_runs/run_500_20260710_185042/output/facts_5b1cc3467d7a.ttl,6f5e60ecd6c36c2c2cd701c940ac52f26067654474dd918fd9034acc3ec21982,279,radiography,Fault detection,1,Design and Simulation-Based Validation of an Embedded Acquisition Architecture for In Situ PCB Integrity Monitoring in Biomedical Devices,historical_final_coverage_manifest,1.000000,exact_or_near_exact
paper-0791,Temporal Consistency for Reliability Enhancement in Correlation-Based Time–Frequency Domain Reflectometry,extraction_papers/paper-0791_temporal_consistency_for_reliability_enhancement_in_correlation_based_time_frequency_domain.pdf,5d0c61024eea8ed2c9e44c0f379a9fdc1c438d5256a211f2cdd5e760d47eae60,1,run_500_20260710_185042,gpt-5-mini,3,0,false,direct_with_internal_retries,extraction_papers/ontocast_runs/run_500_20260710_185042/output/facts_2d91c598af4f.ttl,7622705ecd352c6f83be50b1c3931c514a0de143ab22f5c2d02a15ddcaa23b19,190,bidirectional temporal model,Fault detection,1,Temporal Consistency for Reliability Enhancement in Correlation-Based Time-Frequency Domain Reflectometry,historical_final_coverage_manifest,1.000000,exact_or_near_exact
paper-0792,Optimal maintenance strategy for imperfect manufacturing system considering operational availability under delay propagation,extraction_papers/paper-0792_optimal_maintenance_strategy_for_imperfect_manufacturing_system_considering_operational_avai.pdf,2f3ca3297fd2e60f2ba8e2a76ead9eab57d7ffa46b99d258a49bbc903e130233,1,run_500_20260710_185042,gpt-5-mini,3,0,false,direct_with_internal_retries,extraction_papers/ontocast_runs/run_500_20260710_185042/output/facts_1aa5b3e6f988.ttl,9ac62bfacca8c8c7a4391503c22960abdd27437066cd8ffa9aa8bd42e2fe1654,145,Factsarticle1_92,Remaining useful life estimation,1,Optimal maintenance strategy for imperfect manufacturing system considering operational availability under delay propagation,historical_final_coverage_manifest,1.000000,exact_or_near_exact
paper-0793,Vibration-Based Wear State Assessment of Hopper Scales: A Coupled DEM–FEM Approach,extraction_papers/paper-0793_vibration_based_wear_state_assessment_of_hopper_scales_a_coupled_dem_fem_approach.pdf,c7413646587fd5219cab81d4c10dc074d960372d7d47074bd835c7ebd385bd95,1,run_500_20260710_185042,gpt-5-mini,3,0,false,direct_with_internal_retries,extraction_papers/ontocast_runs/run_500_20260710_185042/output/facts_c79730cbafdd.ttl,efefef53f729c327077a7b8a02495f7b687ab74392c009183e4b4cf93a2060fc,481,Vibration-Based Wear State Assessment of Hopper Scales: ACoupled DEM-FEM Approach,Health assessment,1,Vibration-Based Wear State Assessment of Hopper Scales: ACoupled DEM-FEM Approach,historical_final_coverage_manifest,1.000000,exact_or_near_exact
paper-0794,Research on Edge Feature Extraction Methods for Device Monitoring Based on Cloud–Edge Collaboration,extraction_papers/paper-0794_research_on_edge_feature_extraction_methods_for_device_monitoring_based_on_cloud_edge_collab.pdf,7e1935a358f6ac1138a0419a9fdf6006833f70213d12e13c69b517c6e66cc5b7,1,run_500_20260710_185042,gpt-5-mini,3,0,false,direct_with_internal_retries,extraction_papers/ontocast_runs/run_500_20260710_185042/output/facts_1d38dce714eb.ttl,be3c1e65a696530ec32426d406e8afdc346f7b7ab50b9b11e9e8f53d30ae4d77,150,Factsarticle1_94,Fault detection,1,Research on Edge Feature Extraction Methods for Device Monitoring Based on Cloud-Edge Collaboration,historical_final_coverage_manifest,1.000000,exact_or_near_exact
paper-0795,Engine Failure Prediction on Large-Scale CMAPSS Data Using Hybrid Feature Selection and Imbalance-Aware Learning,extraction_papers/paper-0795_engine_failure_prediction_on_large_scale_cmapss_data_using_hybrid_feature_selection_and_imba.pdf,f408413765cac995c335a429c0d04a4af296c2a12fc716c6db023b7447e2dcc5,1,run_500_20260710_185042,gpt-5-mini,3,0,false,direct_with_internal_retries,extraction_papers/ontocast_runs/run_500_20260710_185042/output/facts_a4a8eec7e361.ttl,aafa538fcfd994bea27f92116b4f860d16535d9648b547f7e47fc74dd0321dd6,429,Engine Failure Prediction on Large-Scale CMAPSS Data Using Hybrid Feature Selection and Imbalance-Aware Learning,Remaining useful life estimation,1,Engine Failure Prediction on Large-Scale CMAPSS Data Using Hybrid Feature Selection and Imbalance-Aware Learning,historical_final_coverage_manifest,1.000000,exact_or_near_exact
paper-0798,Prediction of Remaining Life of Relay Protection Equipment Using Transformer-Holt Model,extraction_papers/paper-0798_prediction_of_remaining_life_of_relay_protection_equipment_using_transformer_holt_model.pdf,962265255c62780a7104330414610c656ec89a2ea9e40b3438a906c35be3ec3e,1,run_500_20260710_185042,gpt-5-mini,3,0,false,direct_with_internal_retries,extraction_papers/ontocast_runs/run_500_20260710_185042/output/facts_7ce8147528a3.ttl,e1b526c1acd5eea6ec1e449f44f0af2982e98bc4fcb28eae8531c7694743548f,355,RPE,Remaining useful life estimation,1,Prediction of Remaining Life of Relay Protection Equipment Using Transformer-Holt Model,historical_final_coverage_manifest,1.000000,exact_or_near_exact
paper-0799,Automated Structuring and Analysis of Unstructured Equipment Maintenance Text Data in Manufacturing Using Generative AI Models: A Comparative Study of Pre-Trained Language Models,extraction_papers/paper-0799_automated_structuring_and_analysis_of_unstructured_equipment_maintenance_text_data_in_manufa.pdf,966f95eb7b74fe631324c0bed4a4bd661d78f6247db9fcad3cdf17856e9251d8,1,run_500_20260710_185042,gpt-5-mini,3,0,false,direct_with_internal_retries,extraction_papers/ontocast_runs/run_500_20260710_185042/output/facts_ff63b248f6b7.ttl,16d364a92bc6e55ac054f3a208af3e4ab70a29a718202dfc52c8306cc9dcc900,597,Untitled extracted case,One step future state forecast,1,Automated Structuring and Analysis of Unstructured Equipment Maintenance Text Data in Manufacturing Using Generative AI Models: A Comparative Study of Pre-Trained Language Models,historical_final_coverage_manifest,1.000000,exact_or_near_exact
paper-0800,Integration of digital twins and machine learning for predictive maintenance using APAR method rules in non-residential buildings,extraction_papers/paper-0800_integration_of_digital_twins_and_machine_learning_for_predictive_maintenance_using_apar_meth.pdf,733fd39abf164d1200ad0d2d0e00df5b835a1e803da8cf5f8a5bed9374b2ee18,1,run_500_20260710_185042,gpt-5-mini,3,0,false,direct_with_internal_retries,extraction_papers/ontocast_runs/run_500_20260710_185042/output/facts_4d6301d8044f.ttl,1fa58c51b3c82aafae74573ec3010555a029946a4ddfee9fd4c3ceb2bef5b091,260,Factsarticle1_96,Fault detection,2,Integration of digital twins and machine learning for predictive maintenance using APAR method rules in non-residential buildings,historical_final_coverage_manifest,1.000000,exact_or_near_exact
paper-0802,Research on Remaining Useful Life Prediction of Equipment Based on Digital Twins,extraction_papers/paper-0802_research_on_remaining_useful_life_prediction_of_equipment_based_on_digital_twins.pdf,c872851eb35c7517790209641e28174610a0b3e5609de7b059d3293f3e4a3064,1,run_500_20260710_185042,gpt-5-mini,3,0,false,direct_with_internal_retries,extraction_papers/ontocast_runs/run_500_20260710_185042/output/facts_e2bdf9e84552.ttl,7c9697b0ea4ed93bb233bb69b9fca0e2909a507bd32603ddb1d073457b72a091,532,data-driven,Remaining useful life estimation,1,Research on Remaining Useful Life Prediction of Equipment Based on Digital Twins,historical_final_coverage_manifest,1.000000,exact_or_near_exact
paper-0804,An intelligent life prediction approach employing machine learning models for the power transformers,extraction_papers/paper-0804_an_intelligent_life_prediction_approach_employing_machine_learning_models_for_the_power_tran.pdf,2ec3941682c29368237080f6a18461e5133d49c3062bffd00e50cabed0f4cea9,1,run_500_20260710_185042,gpt-5-mini,3,0,false,direct_with_internal_retries,extraction_papers/ontocast_runs/run_500_20260710_185042/output/facts_4501d16e33bc.ttl,af02e5a142ac9def1a7dc288abd2396f4579ee8ebd4bfc9f645c177fc68b3406,242,machine learning model,Health assessment,1,An intelligent life prediction approach employing machine learning models for the power transformers,historical_final_coverage_manifest,1.000000,exact_or_near_exact
paper-0805,Fires in Urban Passenger Transport Vehicles Engine—Case Study,extraction_papers/paper-0805_fires_in_urban_passenger_transport_vehicles_engine_case_study.pdf,2cd813a98aa2b8b1c45d3a19462552040f7b42f1bdb6c738979a86bb22066320,1,run_500_20260710_185042,gpt-5-mini,3,0,false,direct_with_internal_retries,extraction_papers/ontocast_runs/run_500_20260710_185042/output/facts_6284342b1ba8.ttl,fff13955bd8b35e26956823308f513dcae2ac31af475ea28d0b048172c8a2ec6,291,Factsarticle1_97,Health assessment,1,Fires in Urban Passenger Transport Vehicles Engine-Case Study,historical_final_coverage_manifest,1.000000,exact_or_near_exact
paper-0808,Machine learning-driven predictive maintenance models for hydrogen fuel cell systems in smart transportation networks,extraction_papers/paper-0808_machine_learning_driven_predictive_maintenance_models_for_hydrogen_fuel_cell_systems_in_smar.pdf,764ac658e518d01957286fabe3995019a3966a061f01c95c2940227e45bf5811,1,run_500_20260710_185042,gpt-5-mini,3,0,false,direct_with_internal_retries,extraction_papers/ontocast_runs/run_500_20260710_185042/output/facts_9533e9913740.ttl,b118f66ab9ee3bc57210df8cb1f53e95422929df61524bdfe37244eb7a1efe8c,398,Factsdoc1_42,Remaining useful life estimation,1,Machine learning-driven predictive maintenance models for hydrogen fuel cell systems in smart transportation networks,historical_final_coverage_manifest,1.000000,exact_or_near_exact
paper-0810,A Comparative Study of RQA-Guided Attention Mechanisms with LSTM Autoencoder for Bearing Anomaly Detection,extraction_papers/paper-0810_a_comparative_study_of_rqa_guided_attention_mechanisms_with_lstm_autoencoder_for_bearing_ano.pdf,669b8b7798d38e42d4c89f992f8ca7ae1179dd657c6e82cccc1f26bb11e4ddfc,1,run_500_20260710_185042,gpt-5-mini,3,0,false,direct_with_internal_retries,extraction_papers/ontocast_runs/run_500_20260710_185042/output/facts_27df4a5e3a93.ttl,da466fa1e198a5aab4bb796fac07853430863b2fa43002185705f79d3bca59c7,180,Factsdoc1_43,Fault detection,1,AComparative Study of RQA-Guided Attention Mechanisms with LSTM Autoencoder for Bearing Anomaly Detection,historical_final_coverage_manifest,1.000000,exact_or_near_exact
paper-0811,Early Remaining Useful Life Prediction of Lithium-Ion Batteries Based on a Hybrid Machine Learning Method with Time Series Augmentation,extraction_papers/paper-0811_early_remaining_useful_life_prediction_of_lithium_ion_batteries_based_on_a_hybrid_machine_le.pdf,ed0c34adcd09e0e166d86c29f2c3df08c5e48ab89d730f47204b9e0e7bf76c85,1,run_500_20260710_185042,gpt-5-mini,3,0,false,direct_with_internal_retries,extraction_papers/ontocast_runs/run_500_20260710_185042/output/facts_515756e1aadd.ttl,704d38643732b0a7ba8ceb9bc81049f5b930090ef2c4ce376b842609e5004692,266,Future_state_forecast,Health assessment,1,Early Remaining Useful Life Prediction of Lithium-Ion Batteries Based on a Hybrid Machine Learning Method with Time Series Augmentation,historical_final_coverage_manifest,1.000000,exact_or_near_exact
paper-0815,A Hybrid Large-Kernel CNN and Markov Feature Framework for Remaining Useful Life Prediction,extraction_papers/paper-0815_a_hybrid_large_kernel_cnn_and_markov_feature_framework_for_remaining_useful_life_prediction.pdf,f9bebcefe0ee6548ffc8b457de4722b10dc6b7acc48429b0e148d06c5cb5db4a,1,run_500_20260710_185042,gpt-5-mini,3,0,false,direct_with_internal_retries,extraction_papers/ontocast_runs/run_500_20260710_185042/output/facts_1e7646977023.ttl,140d92b5ab9293c3dbe49bc4eb134705af4c8b370d8240a06800ad8f777de08b,157,A Hybrid Large-Kernel CNN and Markov Feature Framework for Remaining Useful Life Prediction,Health modelling,1,A Hybrid Large-Kernel CNN and Markov Feature Framework for Remaining Useful Life Prediction,historical_final_coverage_manifest,1.000000,exact_or_near_exact
paper-0817,Coupling Model and Early-Stage Internal Short Circuits Fault Diagnosis for Gel Electrolyte Lithium-Ion Batteries,extraction_papers/paper-0817_coupling_model_and_early_stage_internal_short_circuits_fault_diagnosis_for_gel_electrolyte_l.pdf,1641e19a235121073169d2ff49a6353be411be04b2b8ca0007ba3a404ec650ee,1,run_500_20260710_185042,gpt-5-mini,3,0,false,direct_with_internal_retries,extraction_papers/ontocast_runs/run_500_20260710_185042/output/facts_9bc3da5e3b19.ttl,26985ed3f569706d8592a9edb358e8dd1be657209bd68de4676483797f6bd399,416,Factsarticle1_99,Remaining useful life estimation,2,Coupling Model and Early-Stage Internal Short Circuits Fault Diagnosis for Gel Electrolyte Lithium-Ion Batteries,historical_final_coverage_manifest,1.000000,exact_or_near_exact
paper-0818,A frequency-adaptive feature extraction framework for bearing remaining useful life prediction,extraction_papers/paper-0818_a_frequency_adaptive_feature_extraction_framework_for_bearing_remaining_useful_life_predicti.pdf,a3beb82cda11fe5ecda712dfe7a5c83cd829fc6ab9995963188b6f1d90307a4b,1,run_500_20260710_185042,gpt-5-mini,3,0,false,direct_with_internal_retries,extraction_papers/ontocast_runs/run_500_20260710_185042/output/facts_6009f13f692f.ttl,99197044faaf87cee1f77bc8a38f33eeba6a3682434c6530d205927f02e675a0,288,Factsarticle1_100,Health assessment,1,A frequency-adaptive feature extraction framework for bearing remaining useful life prediction,historical_final_coverage_manifest,1.000000,exact_or_near_exact
paper-0819,Reliability analysis of two-stage nonlinear phase-dependent Wiener degradation process,extraction_papers/paper-0819_reliability_analysis_of_two_stage_nonlinear_phase_dependent_wiener_degradation_process.pdf,34b920c55b2c1edb3635aaf5caebd9364b889d9a4b7bd740cbfefcdce2c0f6aa,1,run_500_20260710_185042,gpt-5-mini,3,0,false,direct_with_internal_retries,extraction_papers/ontocast_runs/run_500_20260710_185042/output/facts_f0313ba46488.ttl,e07bec50dda7e20e7b671c8a10e9aaaf5641f6a141ef73c7f3453c2648e04b17,570,Untitled extracted case,One step future state forecast,1,Reliability analysis of two-stage nonlinear phase-dependent Wiener degradation process,historical_final_coverage_manifest,1.000000,exact_or_near_exact
paper-0820,A modular and integrated on-board system for freight train condition monitoring: design approach and testing,extraction_papers/paper-0820_a_modular_and_integrated_on_board_system_for_freight_train_condition_monitoring_design_appro.pdf,26710dba1c3db76e29cca570dc9fddc9eba4884ee88901a6f0fe2029b9359cbc,1,run_500_20260710_185042,gpt-5-mini,3,0,false,direct_with_internal_retries,extraction_papers/ontocast_runs/run_500_20260710_185042/output/facts_3c9ad7411517.ttl,cbaf81513162783c78b45372d8a048f899b28adc204d09b50c54c0c624d709bb,219,Factsdoc_1,One step future state forecast,1,document with encoded text,historical_final_coverage_manifest,1.000000,exact_or_near_exact
paper-0821,Vibration-Based Mechanical Fault Diagnosis of On-Load Tap Changers Using Fuzzy Set Theory,extraction_papers/paper-0821_vibration_based_mechanical_fault_diagnosis_of_on_load_tap_changers_using_fuzzy_set_theory.pdf,bf3904c079fac4a97dc59ade81dba4d68b5170aa4e0be237e4f8344336bfe5ce,1,run_500_20260710_185042,gpt-5-mini,3,0,false,direct_with_internal_retries,extraction_papers/ontocast_runs/run_500_20260710_185042/output/facts_400bbf651a24.ttl,4e9393c5fe4a71e5a0435a2f75f89b38d42e9969330dbb9ae0befa40829bbb0d,229,Vibration-Based Mechanical Fault Diagnosis of On-Load Tap Changers Using Fuzzy Set Theory,Fault detection,1,Vibration-Based Mechanical Fault Diagnosis of On-Load Tap Changers Using Fuzzy Set Theory,historical_final_coverage_manifest,1.000000,exact_or_near_exact
