batch_index,corpus_id,filename,source_path,staged_path,staged_by
177,paper-2713,paper-2713_a_new_fault_diagnosis_method_for_reciprocating_piston_pump_based_on_feature_fusion_of_cnn_an.pdf,extraction_papers/paper-2713_a_new_fault_diagnosis_method_for_reciprocating_piston_pump_based_on_feature_fusion_of_cnn_an.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2713_a_new_fault_diagnosis_method_for_reciprocating_piston_pump_based_on_feature_fusion_of_cnn_an.pdf,hardlink
178,paper-2715,paper-2715_experimental_verification_of_high_temperature_resistance_and_high_resolution_of_inductive_ti.pdf,extraction_papers/paper-2715_experimental_verification_of_high_temperature_resistance_and_high_resolution_of_inductive_ti.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2715_experimental_verification_of_high_temperature_resistance_and_high_resolution_of_inductive_ti.pdf,hardlink
179,paper-2718,paper-2718_remaining_useful_life_prediction_based_on_wear_monitoring_with_multi_attribute_gan_augmentat.pdf,extraction_papers/paper-2718_remaining_useful_life_prediction_based_on_wear_monitoring_with_multi_attribute_gan_augmentat.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2718_remaining_useful_life_prediction_based_on_wear_monitoring_with_multi_attribute_gan_augmentat.pdf,hardlink
180,paper-2721,paper-2721_automation_of_predictive_maintenance_an_experimental_framework_for_aircraft_landing_gear.pdf,extraction_papers/paper-2721_automation_of_predictive_maintenance_an_experimental_framework_for_aircraft_landing_gear.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2721_automation_of_predictive_maintenance_an_experimental_framework_for_aircraft_landing_gear.pdf,hardlink
181,paper-2725,paper-2725_deep_mining_on_the_formation_cycle_features_for_concurrent_soh_estimation_and_rul_prognostic.pdf,extraction_papers/paper-2725_deep_mining_on_the_formation_cycle_features_for_concurrent_soh_estimation_and_rul_prognostic.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2725_deep_mining_on_the_formation_cycle_features_for_concurrent_soh_estimation_and_rul_prognostic.pdf,hardlink
182,paper-2727,paper-2727_long_short_term_memory_based_computerized_numerical_control_machining_center_failure_predict.pdf,extraction_papers/paper-2727_long_short_term_memory_based_computerized_numerical_control_machining_center_failure_predict.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2727_long_short_term_memory_based_computerized_numerical_control_machining_center_failure_predict.pdf,hardlink
183,paper-2729,paper-2729_wavelet_decomposition_and_statistical_characterization_for_unbalance_detection_in_rotating_s.pdf,extraction_papers/paper-2729_wavelet_decomposition_and_statistical_characterization_for_unbalance_detection_in_rotating_s.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2729_wavelet_decomposition_and_statistical_characterization_for_unbalance_detection_in_rotating_s.pdf,hardlink
184,paper-2730,paper-2730_unlocking_the_potential_of_predictive_maintenance_for_intelligent_manufacturing_a_case_study.pdf,extraction_papers/paper-2730_unlocking_the_potential_of_predictive_maintenance_for_intelligent_manufacturing_a_case_study.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2730_unlocking_the_potential_of_predictive_maintenance_for_intelligent_manufacturing_a_case_study.pdf,hardlink
185,paper-2731,paper-2731_integrating_spare_part_inventory_management_and_predictive_maintenance_as_a_digital_supply_c.pdf,extraction_papers/paper-2731_integrating_spare_part_inventory_management_and_predictive_maintenance_as_a_digital_supply_c.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2731_integrating_spare_part_inventory_management_and_predictive_maintenance_as_a_digital_supply_c.pdf,hardlink
186,paper-2733,paper-2733_research_on_model_prediction_of_remaining_service_life_of_lithium_ion_batteries_based_on_cha.pdf,extraction_papers/paper-2733_research_on_model_prediction_of_remaining_service_life_of_lithium_ion_batteries_based_on_cha.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2733_research_on_model_prediction_of_remaining_service_life_of_lithium_ion_batteries_based_on_cha.pdf,hardlink
187,paper-2735,paper-2735_a_data_driven_framework_for_fault_diagnostics_in_gearbox_health_monitoring_under_non_station.pdf,extraction_papers/paper-2735_a_data_driven_framework_for_fault_diagnostics_in_gearbox_health_monitoring_under_non_station.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2735_a_data_driven_framework_for_fault_diagnostics_in_gearbox_health_monitoring_under_non_station.pdf,hardlink
188,paper-2736,paper-2736_analytical_research_regarding_the_implementation_of_a_prescriptive_maintenance_system_applie.pdf,extraction_papers/paper-2736_analytical_research_regarding_the_implementation_of_a_prescriptive_maintenance_system_applie.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2736_analytical_research_regarding_the_implementation_of_a_prescriptive_maintenance_system_applie.pdf,hardlink
189,paper-2740,paper-2740_a_robust_multivariate_time_series_classification_approach_based_on_topological_data_analysis.pdf,extraction_papers/paper-2740_a_robust_multivariate_time_series_classification_approach_based_on_topological_data_analysis.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2740_a_robust_multivariate_time_series_classification_approach_based_on_topological_data_analysis.pdf,hardlink
190,paper-2741,paper-2741_recurrent_neuronal_networks_for_the_prediction_of_the_temperature_of_a_synchronous_machine_d.pdf,extraction_papers/paper-2741_recurrent_neuronal_networks_for_the_prediction_of_the_temperature_of_a_synchronous_machine_d.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2741_recurrent_neuronal_networks_for_the_prediction_of_the_temperature_of_a_synchronous_machine_d.pdf,hardlink
191,paper-2745,paper-2745_a_control_framework_for_the_proton_exchange_membrane_fuel_cell_system_integrated_the_degrada.pdf,extraction_papers/paper-2745_a_control_framework_for_the_proton_exchange_membrane_fuel_cell_system_integrated_the_degrada.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2745_a_control_framework_for_the_proton_exchange_membrane_fuel_cell_system_integrated_the_degrada.pdf,hardlink
192,paper-2747,paper-2747_stochastic_identification_and_analysis_of_long_term_degradation_through_health_index_data.pdf,extraction_papers/paper-2747_stochastic_identification_and_analysis_of_long_term_degradation_through_health_index_data.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2747_stochastic_identification_and_analysis_of_long_term_degradation_through_health_index_data.pdf,hardlink
193,paper-2748,paper-2748_an_integrated_condition_based_opportunistic_maintenance_framework_for_offshore_wind_farms.pdf,extraction_papers/paper-2748_an_integrated_condition_based_opportunistic_maintenance_framework_for_offshore_wind_farms.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2748_an_integrated_condition_based_opportunistic_maintenance_framework_for_offshore_wind_farms.pdf,hardlink
194,paper-2751,paper-2751_concept_development_for_bearing_fault_detection_on_water_cooled_electric_machines_using_infr.pdf,extraction_papers/paper-2751_concept_development_for_bearing_fault_detection_on_water_cooled_electric_machines_using_infr.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2751_concept_development_for_bearing_fault_detection_on_water_cooled_electric_machines_using_infr.pdf,hardlink
195,paper-2753,paper-2753_remaining_useful_life_prediction_of_bearings_via_semi_supervised_transfer_learning_based_on.pdf,extraction_papers/paper-2753_remaining_useful_life_prediction_of_bearings_via_semi_supervised_transfer_learning_based_on.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2753_remaining_useful_life_prediction_of_bearings_via_semi_supervised_transfer_learning_based_on.pdf,hardlink
196,paper-2758,paper-2758_predictive_maintenance_of_old_grinding_machines_using_machine_learning_techniques.pdf,extraction_papers/paper-2758_predictive_maintenance_of_old_grinding_machines_using_machine_learning_techniques.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2758_predictive_maintenance_of_old_grinding_machines_using_machine_learning_techniques.pdf,hardlink
197,paper-2760,paper-2760_an_empirical_study_of_the_na_ve_reinforce_algorithm_for_predictive_maintenance.pdf,extraction_papers/paper-2760_an_empirical_study_of_the_na_ve_reinforce_algorithm_for_predictive_maintenance.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2760_an_empirical_study_of_the_na_ve_reinforce_algorithm_for_predictive_maintenance.pdf,hardlink
198,paper-2761,paper-2761_online_inductance_monitoring_based_on_dynamic_characteristics_and_esr_effect_compensation_fo.pdf,extraction_papers/paper-2761_online_inductance_monitoring_based_on_dynamic_characteristics_and_esr_effect_compensation_fo.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2761_online_inductance_monitoring_based_on_dynamic_characteristics_and_esr_effect_compensation_fo.pdf,hardlink
199,paper-2762,paper-2762_investigation_of_an_optimized_linear_regression_model_with_nonlinear_error_compensation_for.pdf,extraction_papers/paper-2762_investigation_of_an_optimized_linear_regression_model_with_nonlinear_error_compensation_for.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2762_investigation_of_an_optimized_linear_regression_model_with_nonlinear_error_compensation_for.pdf,hardlink
200,paper-2763,paper-2763_reshaping_industrial_maintenance_with_machine_learning_fouling_control_using_optimized_gauss.pdf,extraction_papers/paper-2763_reshaping_industrial_maintenance_with_machine_learning_fouling_control_using_optimized_gauss.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2763_reshaping_industrial_maintenance_with_machine_learning_fouling_control_using_optimized_gauss.pdf,hardlink
201,paper-2765,paper-2765_text_conditioned_diffusion_based_synthetic_data_generation_for_turbine_engine_sensor_analysi.pdf,extraction_papers/paper-2765_text_conditioned_diffusion_based_synthetic_data_generation_for_turbine_engine_sensor_analysi.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2765_text_conditioned_diffusion_based_synthetic_data_generation_for_turbine_engine_sensor_analysi.pdf,hardlink
202,paper-2767,paper-2767_return_on_investment_and_sustainability_of_hvdc_links_role_of_diagnostics_condition_monitori.pdf,extraction_papers/paper-2767_return_on_investment_and_sustainability_of_hvdc_links_role_of_diagnostics_condition_monitori.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2767_return_on_investment_and_sustainability_of_hvdc_links_role_of_diagnostics_condition_monitori.pdf,hardlink
203,paper-2770,paper-2770_large_language_models_for_predictive_maintenance_in_the_leather_tanning_industry_multimodal.pdf,extraction_papers/paper-2770_large_language_models_for_predictive_maintenance_in_the_leather_tanning_industry_multimodal.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2770_large_language_models_for_predictive_maintenance_in_the_leather_tanning_industry_multimodal.pdf,hardlink
204,paper-2771,paper-2771_condition_aware_autoencoder_and_transfer_learning_based_estimation_of_milling_cutting_forces.pdf,extraction_papers/paper-2771_condition_aware_autoencoder_and_transfer_learning_based_estimation_of_milling_cutting_forces.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2771_condition_aware_autoencoder_and_transfer_learning_based_estimation_of_milling_cutting_forces.pdf,hardlink
205,paper-2772,paper-2772_development_of_a_random_loading_test_bench_for_ud_e_glass_resin_rotating_shafts_with_integra.pdf,extraction_papers/paper-2772_development_of_a_random_loading_test_bench_for_ud_e_glass_resin_rotating_shafts_with_integra.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2772_development_of_a_random_loading_test_bench_for_ud_e_glass_resin_rotating_shafts_with_integra.pdf,hardlink
206,paper-2773,paper-2773_a_generic_modeling_method_of_multi_modal_multi_layer_digital_twins_for_the_remote_monitoring.pdf,extraction_papers/paper-2773_a_generic_modeling_method_of_multi_modal_multi_layer_digital_twins_for_the_remote_monitoring.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2773_a_generic_modeling_method_of_multi_modal_multi_layer_digital_twins_for_the_remote_monitoring.pdf,hardlink
207,paper-2775,paper-2775_intelligent_diagnosis_of_rolling_element_bearings_under_various_operating_conditions_using_a.pdf,extraction_papers/paper-2775_intelligent_diagnosis_of_rolling_element_bearings_under_various_operating_conditions_using_a.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2775_intelligent_diagnosis_of_rolling_element_bearings_under_various_operating_conditions_using_a.pdf,hardlink
208,paper-2777,paper-2777_energy_efficient_battery_optimization_model_ee_bom_using_machine_learning_algorithms_and_har.pdf,extraction_papers/paper-2777_energy_efficient_battery_optimization_model_ee_bom_using_machine_learning_algorithms_and_har.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2777_energy_efficient_battery_optimization_model_ee_bom_using_machine_learning_algorithms_and_har.pdf,hardlink
209,paper-2781,paper-2781_all_ceramic_fiber_fabry_perot_cavity_high_temperature_pulsating_pressure_sensor_based_on_htc.pdf,extraction_papers/paper-2781_all_ceramic_fiber_fabry_perot_cavity_high_temperature_pulsating_pressure_sensor_based_on_htc.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2781_all_ceramic_fiber_fabry_perot_cavity_high_temperature_pulsating_pressure_sensor_based_on_htc.pdf,hardlink
210,paper-2783,paper-2783_tool_condition_monitoring_in_the_milling_of_low_to_high_yield_strength_materials.pdf,extraction_papers/paper-2783_tool_condition_monitoring_in_the_milling_of_low_to_high_yield_strength_materials.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2783_tool_condition_monitoring_in_the_milling_of_low_to_high_yield_strength_materials.pdf,hardlink
211,paper-2784,paper-2784_quantum_state_estimation_for_real_time_battery_health_monitoring_in_photovoltaic_storage_sys.pdf,extraction_papers/paper-2784_quantum_state_estimation_for_real_time_battery_health_monitoring_in_photovoltaic_storage_sys.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2784_quantum_state_estimation_for_real_time_battery_health_monitoring_in_photovoltaic_storage_sys.pdf,hardlink
212,paper-2787,paper-2787_real_time_prediction_of_wear_morphology_and_coefficient_of_friction_using_acoustic_signals_a.pdf,extraction_papers/paper-2787_real_time_prediction_of_wear_morphology_and_coefficient_of_friction_using_acoustic_signals_a.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2787_real_time_prediction_of_wear_morphology_and_coefficient_of_friction_using_acoustic_signals_a.pdf,hardlink
213,paper-2790,paper-2790_digital_twin_based_technical_research_on_comprehensive_gear_fault_diagnosis_and_structural_p.pdf,extraction_papers/paper-2790_digital_twin_based_technical_research_on_comprehensive_gear_fault_diagnosis_and_structural_p.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2790_digital_twin_based_technical_research_on_comprehensive_gear_fault_diagnosis_and_structural_p.pdf,hardlink
